2026-07-15 06:07:40 | WARNING | analysis.claude_strength:calculate_strength_with_claude:305 | Claude level not matched | {'symbol': 'AKEUSDT', 'level_price': 0.00030514, 'claude_prices': [0.00035, 0.00032, 0.00031]}
2026-07-15 13:16:05 | INFO | trading.strategy5_live:_finalize_closed:328 | S5Live CLOSED | {'trade_id': 'c9ce5e54-9454-4ade-89ba-75050a6202d4', 'symbol': 'AKEUSDT', 'reason': 'trail_or_sl_exchange', 'pnl': 2.9454, 'qty_mismatch': True}
2026-07-15 13:16:27 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:16:42 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:16:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:17:13 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:17:23 | INFO | trading.strategy5_continuation:_send_close_message:522 | S5 trade closed | {'symbol': 'AKEUSDT', 'reason': 'stop_loss', 'pnl_pct': 3.03, 'pnl_usdt': 3.032, 'tp1_hit': True, 'trade_id': '0c6f6533-7add-4d13-b5eb-0ede847a6994'}
2026-07-15 13:18:19 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:19 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:34 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:34 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:39 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:44 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:49 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:49 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:54 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:18:59 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:05 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:05 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:10 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:15 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:20 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:20 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:35 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:40 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:19:45 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:20:06 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:20:06 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:20:11 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'drop_tradeable', 'note': 'drop_tradeable:bq=0.68'}
2026-07-15 13:20:15 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': 'VELVETUSDT', 'level': 0.5138, 'type': 'pump_base', 'strength': 5, 'dist_atr': 2.18}
2026-07-15 13:20:15 | INFO | __main__:_run_phase1:414 | Pump degraded, skipping monitoring | {'symbol': 'VELVETUSDT', 'health': 40, 'broken': 0, 'correction': '147%'}
2026-07-15 13:20:16 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:20:21 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:20:21 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:20:26 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:20:36 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:20:41 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:20:42 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 2, 'new': 0}
2026-07-15 13:20:46 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:20:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:20:52 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:21:07 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:22:13 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:22:54 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:22:54 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:22:59 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:23:04 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:23:19 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.19'}
2026-07-15 13:23:19 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.19'}
2026-07-15 13:23:24 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.19'}
2026-07-15 13:23:29 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.19'}
2026-07-15 13:25:21 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:25:21 | INFO | trading.strategy2_signal_filter:check:505 | S2: level marked dead, monitor will stop sending proximity | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4}
2026-07-15 13:25:47 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:26:12 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:26:28 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:26:43 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:26:58 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:27:13 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:27:34 | INFO | trading.strategy5_continuation:_check_exit:467 | S5 TP1 hit, stop → breakeven | {'trade_id': '61d7af31-97ca-4fee-a820-eb235ae0622f'}
2026-07-15 13:27:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:28:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:28:35 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:28:50 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:29:05 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': '1000XECUSDT'}
2026-07-15 13:29:06 | INFO | __main__:_run_phase1:575 | Replaced old monitor with closer level | {'symbol': '1000XECUSDT', 'old': 0.0062924, 'new': 0.00689218}
2026-07-15 13:29:06 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': '1000XECUSDT', 'level': 0.0062924}
2026-07-15 13:29:06 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:29:06 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': '1000XECUSDT', 'level': 0.00689218, 'close_below': 27}
2026-07-15 13:29:45 | INFO | __main__:_proximity_arm_loop:1948 | proximity-arm activated | {'symbol': '1000XECUSDT', 'level': 0.0069425, 'type': 'pump_base', 'strength': 5, 'dist_atr': 1.66}
2026-07-15 13:29:46 | INFO | __main__:_run_phase1:601 | Level broken in recent candles, skipping monitor | {'symbol': '1000XECUSDT', 'level': 0.0069425, 'close_below': 27}
2026-07-15 13:30:17 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:30:31 | WARNING | trading.strategy5_live:_finalize_closed:320 | S5Live: no executions, PnL estimated | {'trade_id': '07ac651f-49c4-4b87-aa69-919ed73e1bb1'}
2026-07-15 13:30:32 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:30:37 | INFO | trading.strategy5_continuation:_send_close_message:522 | S5 trade closed | {'symbol': 'USUSDT', 'reason': 'stop_loss', 'pnl_pct': 0.86, 'pnl_usdt': 0.856, 'tp1_hit': True, 'trade_id': '61d7af31-97ca-4fee-a820-eb235ae0622f'}
2026-07-15 13:30:45 | INFO | __main__:_auto_screener_loop:306 | Auto screener completed | {'total': 1, 'new': 0}
2026-07-15 13:30:47 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:31:03 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:31:23 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.20'}
2026-07-15 13:31:38 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:31:53 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:32:09 | INFO | __main__:_trigger_loop:357 | Trigger activated | {'symbol': 'BSBUSDT'}
2026-07-15 13:32:09 | INFO | __main__:_run_phase1:535 | No strong levels found | {'symbol': 'BSBUSDT', 'total_levels': 1}
2026-07-15 13:32:09 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:32:24 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:32:39 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.22'}
2026-07-15 13:32:55 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.22'}
2026-07-15 13:33:10 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:33:25 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:33:40 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:33:56 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:34:11 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.21'}
2026-07-15 13:34:26 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:34:42 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:34:57 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.24'}
2026-07-15 13:35:12 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:35:27 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:35:43 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.23'}
2026-07-15 13:35:58 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.22'}
2026-07-15 13:36:13 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.27'}
2026-07-15 13:36:28 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.27'}
2026-07-15 13:36:44 | INFO | trading.strategy2_signal_filter:check:641 | S2 market phase | {'symbol': 'EVAAUSDT', 'phase': 'bleed', 'note': 'bleed:bq=0.34,dir_eff=0.27'}
2026-07-15 13:36:59 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:37:14 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:37:29 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:37:45 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:38:00 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 5, 'block_threshold': 4}
2026-07-15 13:38:15 | INFO | trading.strategy2_signal_filter:check:493 | S2 skip: approach>=block (G3, level exhausted) | {'symbol': 'EVAAUSDT', 'level': 1.1053, 'approach_count': 4, 'block_threshold': 4}
2026-07-15 13:38:25 | INFO | analysis.monitor:start_monitor:126 | monitor: skip level with non-positive p_bounce (won't pass entry filter) | {'symbol': 'EVAAUSDT', 'level': 1.1242074074074073, 'level_type': 'wick_level', 'p_bounce': 0.0, 'expected_depth': 0.0}
2026-07-15 13:38:25 | INFO | __main__:_monitored:798 | Monitor cancelled | {'symbol': 'EVAAUSDT', 'level': 1.1053}
2026-07-15 13:38:25 | INFO | __main__:_start_resistance_after_bounce:1116 | Resistance monitor started | {'symbol': 'EVAAUSDT', 'resistance': 1.1242074074074073, 'from_support': 1.1053}
2026-07-15 13:38:26 | INFO | __main__:_monitored:787 | Level outcome saved | {'symbol': 'EVAAUSDT', 'level': 1.1242074074074073, 'result': 'отбой', 'outcome': None, 'duration': 0.0}
